country,location_name,latitude,longitude,avg_temperature_celsius,avg_precip_mm,avg_humidity,avg_pm25
Macedonia,Skopje,42.0,21.43,31.28102189781022,0.05992700729927008,36.63503649635037,9.512773722627736
Macedonia,Skopje,42.0,21.4333,12.972927241962775,0.05648054145516075,66.69543147208122,27.418587140439932
Madagascar,Antananarivo,-18.92,47.52,22.63884892086331,0.011510791366906475,44.82014388489208,5.7547841726618705
Madagascar,Antananarivo,-18.9167,47.5167,24.043771043771045,0.08666666666666666,56.26094276094276,7.3483754208754215
Madagascar,Ivory,-24.37,46.45,26.514598540145986,0.018102189781021898,36.22627737226277,3.1587518248175184
Madagascar,Ivory,-24.3667,46.45,29.496884735202492,0.052772585669781935,41.16822429906542,7.0190498442367595
Malawi,Lilongwe,-13.9833,33.7833,23.555218855218854,0.13301346801346803,61.976430976430976,10.293232323232324
Malawi,Lilongwe,-13.98,33.78,25.677697841726616,0.0020863309352517983,31.762589928057555,7.847446043165468
Malaysia,Kuala Lumpur,3.1667,101.7,31.004721753794264,0.6156155143338955,66.79932546374367,53.579097807757165
Malaysia,Kuala Lumpur,3.17,101.7,28.399280575539567,0.4562589928057554,78.62589928057554,85.59248201438848
Maldives,Dhidhdhoo,6.88,73.1,28.15247524752475,0.3312871287128713,78.20792079207921,3.5655742574257423
Maldives,Dhidhdhoo,6.8833,73.1,27.856060606060606,0.18801346801346802,73.88720538720538,15.227865319865321
Maldives,Felidhoo,3.48,73.53,28.79705882352941,0.3297058823529412,78.94117647058823,1.8911764705882352
Maldives,Male,4.17,73.5,28.8,0.02,81.0,1.5
Mali,Bamako,12.65,-8.0,26.57937158469945,0.07337431693989072,55.39071038251366,29.576079234972674
Malta,Valletta,35.8997,14.5147,19.90016806722689,0.06163025210084034,71.71428571428571,12.394655462184874
Malta,Valletta,35.9,14.51,29.146043165467628,0.006546762589928057,55.985611510791365,28.642553956834533
Malásia,Ivory Ivory Ban,4.63,118.37,24.3,1.55,93.0,1.8
Marrocos,Morocco City,31.63,-8.0,40.3,0.0,14.0,8.2
Marshall Islands,Majuro,7.1,171.38,28.401438848920865,0.4176978417266187,80.26618705035972,1.999043165467626
Marshall Islands,Majuro,7.1,171.3833,28.17020202020202,0.29867003367003364,81.44781144781145,7.060698653198654
Mauritania,Nouakchott,18.0864,-15.9753,22.42900505902192,0.0062225969645868465,54.598650927487355,74.85100337268128
Mauritania,Nouakchott,18.09,-15.98,27.257553956834535,0.009424460431654676,63.611510791366904,35.97543165467626
Mauritius,Port Louis,-20.1619,57.4989,27.58532883642496,0.09704890387858348,69.08094435075886,8.96164418212479
